region,university,category,admission_type,year,department,perfect_score,convert_50_cut,convert_70_cut,grade_50_cut,grade_70_cut,korean,math,inquiry,average,english,recruitment_count,competition_rate,additional_pass,total_apply,pass_num,real_competition_rate
충북,충북대,인문,정시(나),2023,철학과,968.64,,968.45,,,,,,75,,9,11.44,5,102.96,14,7.35
충북,충북대,인문,정시(나),2024,철학과,1000,,964.2,,,,,,67.88,,8,5.6,8,44.8,16,2.8
충북,충북대,예체능,정시(가),2021,체육교육과,600,,958.8,,,74,19,81.5,65,,18,6.9,5,124.2,23,5.4
충북,충북대,예체능,정시(가),2022,체육교육과,650,,619.84,,,75,,84,57.67,2,18,9.78,5,176.04,23,7.65
충북,충북대,예체능,정시(가),2023,체육교육과,622.71,,619.39,,,,,,76.33,,18,11.56,3,208.08,21,9.91
충북,세명대,인문,정시(나),2021,회계세무학과무역경영학과,1000,,484,,,,,,,,57,1.68,39,95.76,96,1
충북,세명대,인문,정시(다),2024,호텔경영학과,1000,,392,,,,,,,,12,1.58,7,18.96,19,1
충북,세명대,인문,정시(다),2021,호텔경영학과관광외식경영학과,1000,,344,,,,,,,,28,0.61,0,17.08,28,0.61
충북,세명대,자연,정시(나),2021,화장품뷰티학부,1000,,352,,,,,,,,62,0.6,0,37.2,62,0.6
충북,세명대,자연,정시(나),2022,화장품학과,1000,,532,,,,,,,,23,0.39,0,8.97,23,0.39
충북,세명대,자연,정시(나),2023,화장품학과,1000,,396,,,,,,,,19,0.42,,7.98,19,0.42
충북,세명대,자연,정시(나),2022,환경에너지학과,1000,,508,,,,,,,,24,0.38,0,9.12,24,0.38
충북,세명대,자연,정시(나),2023,환경에너지학과,1000,,460,,,,,,,,22,0.27,,5.94,22,0.27
충북,세명대,인문,정시(다),2022,회계세무학과,1000,,372,,,,,,,,21,0.62,0,13.02,21,0.62
충북,세명대,인문,정시(다),2023,회계세무학과,1000,,384,,,,,,,,19,1.11,2,21.09,21,1
충북,세명대,인문,정시(다),2024,회계세무학과,1000,,416,,,,,,,,12,2.58,19,30.96,31,1
충북,세명대,인문,정시(다),2023,호텔경영학과,1000,,380,,,,,,,,10,1.9,9,19,19,1
충북,국립한국교통대,인문,정시(가),2024,영어영문학과,1000,,750,,,,,,75,,108,6.35,41,685.8,149,4.6
충북,국립한국교통대,인문,정시(가),2024,유아교육학과,1000,,666.7,,,,,,66.67,,21,7,10,147,31,4.74
충북,국립한국교통대,인문,정시(가),2021,유아교육학과,1000,,539,,,30,46,48,42.33,,8,2,7,16,15,1.07
충북,국립한국교통대,인문,정시(가),2022,유아교육학과,1000,,656,,,71,51,38,52.5,3,8,3.38,1,27.04,9,3
충북,국립한국교통대,인문,정시(나),2023,유아교육학과,1000,,581,,,,,,55.63,,4,4.75,8,19,12,1.58
충북,국립한국교통대,인문,정시(가),2024,유아특수교육학과,1000,,716.7,,,,,,71.67,,6,3,4,18,10,1.8
충북,국립한국교통대,인문,정시(나),2021,유아특수교육학과,1000,,616,,,49,53,61,52.33,,6,5,20,30,26,1.15
충북,국립한국교통대,인문,정시(나),2022,유아특수교육학과,1000,,553,,,51,33,40,37.67,3,4,3,3,12,7,1.71
충북,국립한국교통대,인문,정시(가),2023,유아특수교육학과,1000,,,,,,,,,,3,6.67,5,20.01,8,2.5
충북,세명대,의약학,정시(나),2022,한의예과,1000,,997.1,,,,,,,,20,8.75,12,175,32,5.47
충북,세명대,자연,정시(나),2022,컴퓨터학부,1000,,436,,,,,,,,41,1.12,5,45.92,46,1
충북,세명대,자연,정시(나),2023,컴퓨터학부,1000,,388,,,,,,,,37,1.27,10,46.99,47,1
충북,세명대,자연,정시(나),2024,컴퓨터학부,1000,,436,,,,,,,,60,1.87,52,112.2,112,1
충북,세명대,자연,정시(나),2021,토목공학과,1000,,452,,,,,,,,28,0.96,0,26.88,28,0.96
충북,세명대,예체능,정시(나),2021,패션디자인학과,1000,,708.8,,,,,,,,10,1.9,9,19,19,1
충북,세명대,예체능,정시(나),2022,패션디자인학과,1000,,300,,,,,,,,7,1.57,4,10.99,11,1
충북,세명대,예체능,정시(나),2023,패션디자인학과,1000,,252,,,,,,,,8,1.38,3,11.04,11,1
충북,세명대,예체능,정시(다),2024,패션디자인학과,1000,,332,,,,,,,,10,2.1,10,21,20,1.05
충북,세명대,의약학,정시(나),2021,한의예과,1000,,1005,,,,,,,,15,7.67,14,115.05,29,3.97
충북,국립한국교통대,인문,정시(가),2024,융합경영학과,1000,,786.7,,,,,,78.67,,45,9,6,405,51,7.94
충북,세명대,의약학,정시(나),2023,한의예과,1000,,1005,,,,,,1,,12,6.58,12,78.96,24,3.29
충북,세명대,의약학,정시(나),2024,한의예과,1000,,1000.2,,,,,,,,15,6,22,90,37,2.43
충북,세명대,인문,정시(나),2021,항공서비스학과,1000,,204,,,,,,,,7,0.71,0,4.97,7,0.71
충북,세명대,인문,정시(나),2022,항공서비스학과,1000,,268,,,,,,,,29,0.14,0,4.06,29,0.14
충북,세명대,인문,정시(나),2023,항공서비스학과,1000,,,,,,,,,,10,,,0,10,0
충북,세명대,인문,정시(나),2021,행정학과,1000,,440,,,,,,,,19,2.05,20,38.95,39,1
충북,세명대,인문,정시(나),2022,행정학과,1000,,452,,,,,,,,17,1.29,5,21.93,22,1
충북,세명대,인문,정시(나),2023,행정학과,1000,,480,,,,,,,,21,0.9,,18.9,21,0.9
충북,세명대,인문,정시(다),2022,호텔경영학과,1000,,352,,,,,,,,28,1.29,8,36.12,36,1
충북,국립한국교통대,인문,정시(가),2021,철도경영.물류.데이터사이언스학부,1000,,791.5,,,65,73,73,77.83,,24,2.38,12,57.12,36,1.59
충북,국립한국교통대,자연,정시(가),2023,전기공학전공,1000,,687,,,,,,65.38,,8,5.88,7,47.04,15,3.14
충북,국립한국교통대,자연,정시(가),2021,전기공학전공(야),1000,,617,,,49,46,47.5,52.5,,8,2.25,2,18,10,1.8
충북,국립한국교통대,자연,정시(가),2022,전기공학전공(야),1000,,,,,,,,,,7,1.57,1,10.99,8,1.37
충북,국립한국교통대,자연,정시(가),2023,전기공학전공(야),1000,,546,,,,,,52.25,,10,2.2,11,22,21,1.05
충북,국립한국교통대,자연,정시(가),2024,전자공학과,1000,,780,,,,,,78,,156,4.73,29,737.88,185,3.99
충북,국립한국교통대,자연,정시(가),2021,전자공학과,1000,,577,,,40,49,41.5,49.17,,56,2.04,46,114.24,102,1.12
충북,국립한국교통대,자연,정시(가),2022,전자공학과,1000,,627,,,49,58,36,57.67,4,49,4.16,27,203.84,76,2.68
충북,국립한국교통대,자연,정시(가),2023,전자공학과,1000,,685,,,,,,67,,35,4.69,37,164.15,72,2.28
충북,국립한국교통대,인문,정시(가),2024,중국어학과,1000,,743.3,,,,,,74.33,,107,4.86,18,520.02,125,4.16
충북,국립한국교통대,자연,정시(가),2022,전기공학전공,1000,,653,,,57,61,35.5,54.17,4,13,3.92,10,50.96,23,2.22
충북,국립한국교통대,인문,정시(가),2024,철도경영.물류학과,1000,,846.7,,,,,,84.67,,41,6.83,12,280.03,53,5.28
충북,국립한국교통대,인문,정시(가),2022,철도경영.물류학과,1000,,819,,,80,70,69,80.17,3,10,6,3,60,13,4.62
충북,중원대,자연,정시(가),2023,간호학과,66.4,664,1000,,,,,,,,6,0.167361,7,1.00417,13,0.08
충북,중원대,자연,정시(가)일반1,2024,간호학과,1000,,684,,,,,,68,,17,4.53,25,77.01,42,1.83
충북,중원대,인문,정시(가)일반1,2024,경찰행정학과,1000,,324,,,,,,32,,28,1.32,,36.96,28,1.32
충북,중원대,인문,정시(가)일반1,2024,경호학과,1000,,,,,,,,,,19,0.95,,18.05,19,0.95
충북,중원대,인문,정시(가)일반1,2024,국가안보학과,1000,,,,,,,,,,14,1,,14,14,1
충북,중원대,자연,정시(가)일반1,2024,무인항공기계학과,1000,,317,,,,,,32,,21,1.14,,23.94,21,1.14
충북,중원대,자연,정시(가)일반1,2024,바이오산업학부,1000,,176,,,,,,18,,29,1.24,,35.96,29,1.24
충북,국립한국교통대,자연,정시(나),2023,응용화학에너지공학부,1000,,643,,,,,,64,,43,3.77,38,162.11,81,2
충북,국립한국교통대,예체능,정시(가),2024,음악학과,200,,94,,,,,,47,,11,0.79,0,8.69,11,0.79
충북,국립한국교통대,예체능,정시(가),2022,음악학과,200,,,,,,,,,,13,0.31,,4.03,13,0.31
충북,국립한국교통대,예체능,정시(가),2023,음악학과,200,,,,,,,,,,19,0.11,,2.09,19,0.11
충북,국립한국교통대,자연,정시(가),2024,응급구조학과,1000,,770,,,,,,77,,90,15,5,1350,95,14.21
충북,국립한국교통대,자연,정시(나),2021,응급구조학과,1000,,568,,,38,48,43,43.67,,11,2.09,7,22.99,18,1.28
충북,국립한국교통대,자연,정시(나),2022,응급구조학과,1000,,657,,,59,62,50.5,54.17,3,8,5,3,40,11,3.64
충북,국립한국교통대,자연,정시(나),2023,응급구조학과,1000,,647,,,,,,61.75,,6,3.83,12,22.98,18,1.28
충북,국립한국교통대,자연,정시(나),2021,응용화학에너지공학부,1000,,624,,,43,42,42,54.33,,55,2.33,73,128.15,128,1
충북,국립한국교통대,자연,정시(나),2022,응용화학에너지공학부,1000,,558,,,42,48,30,40.67,4,53,2.85,20,151.05,73,2.07
충북,세명대,자연,정시(나),2021,컴퓨터학부,1000,,556,,,,,,,,35,1.71,24,59.85,59,1.01
충북,국립한국교통대,자연,정시(가),2024,자동차공학과,1000,,726.7,,,,,,72.67,,45,5.63,20,253.35,65,3.9
충북,국립한국교통대,무전공,정시(다),2024,자유전공학부,1000,,746.7,,,,,,74.67,,26,13,7,338,33,10.24
충북,국립한국교통대,무전공,정시(나),2021,자유전공학부(의왕),1000,,845,,,72,86,80.5,80.5,,12,3.42,5,41.04,17,2.41
충북,국립한국교통대,무전공,정시(나),2021,자유전공학부(충주/증평),1000,,747,,,55,68,68,65.67,,5,3.6,2,18,7,2.57
충북,국립한국교통대,무전공,정시(나),2022,자유전공학부(충주/증평),1000,,666,,,51,76,57,55.33,4,4,3,2,12,6,2
충북,국립한국교통대,무전공,정시(나),2023,자유전공학부(충주/증평),1000,,,,,,,,,,2,6.5,1,13,3,4.33
충북,국립한국교통대,자연,정시(가),2024,전기공학과,1000,,786.7,,,,,,78.67,,50,8.33,10,416.5,60,6.94
충북,국립한국교통대,자연,정시(다),2024,전기공학과(야),1000,,710,,,,,,71,,20,6.67,4,133.4,24,5.56
충북,국립한국교통대,자연,정시(가),2021,전기공학전공,1000,,655,,,49,65,43,57.5,,15,2.33,16,34.95,31,1.13
충북,세명대,인문,정시(나),2024,사회복지학과,1000,,356,,,,,,,,23,1.35,7,31.05,30,1.04
충북,세명대,자연,정시(나),2023,보건안전학과,1000,,240,,,,,,,,12,1.25,1,15,13,1.15
충북,세명대,자연,정시(나),2024,보건안전학과,1000,,380,,,,,,,,14,1.21,3,16.94,17,1
충북,세명대,인문,정시(나),2024,부동산지적학과,1000,,284,,,,,,,,22,1,0,22,22,1
충북,세명대,예체능,정시(나),2022,뷰티케어학과,1000,,228,,,,,,,,11,0.18,0,1.98,11,0.18
충북,세명대,예체능,정시(나),2023,뷰티케어학과,1000,,244,,,,,,,,1,2,1,2,2,1
충북,세명대,예체능,정시(다),2024,뷰티케어학과,1000,,308,,,,,,,,8,0.63,0,5.04,8,0.63
충북,세명대,인문,정시(나),2021,사회복지학과,1000,,536,,,,,,,,6,3,10,18,16,1.13
충북,세명대,인문,정시(나),2022,사회복지학과,1000,,516,,,,,,,,6,2.33,5,13.98,11,1.27
충북,세명대,인문,정시(나),2023,사회복지학과,1000,,472,,,,,,,,7,1.14,1,7.98,8,1
충북,세명대,자연,정시(나),2022,보건안전학과,1000,,304,,,,,,,,26,0.69,0,17.94,26,0.69
충북,세명대,예체능,정시(나),2021,산업디자인학과,1000,,653.6,,,,,,,,8,2.13,9,17.04,17,1
충북,세명대,예체능,정시(나),2022,산업디자인학과,1000,,304,,,,,,,,13,1.38,5,17.94,18,1
충북,세명대,예체능,정시(나),2023,산업디자인학과,1000,,667,,,,,,,,13,1.54,7,20.02,20,1
충북,세명대,예체능,정시(나),2024,산업디자인학과,1000,,184,,,,,,,,24,1.17,2,28.08,26,1.08
충북,세명대,인문,정시(다),2024,상담심리학과,1000,,464,,,,,,,,15,1.93,14,28.95,29,1
충북,세명대,예체능,정시(나),2021,생활체육학과,1000,,748.8,,,,,,,,20,9.3,13,186,33,5.64
충북,세명대,예체능,정시(나),2022,생활체육학과,1000,,328,,,,,,,,20,5,14,100,34,2.94
충북,세명대,예체능,정시(나),2023,생활체육학과,1000,,746.8,,,,,,,,23,6.83,23,157.09,46,3.42
충북,세명대,자연,정시(나),2021,소방방재학과,1000,,604,,,,,,,,6,2.5,9,15,15,1
충북,세명대,자연,정시(나),2023,바이오제약산업학부,1000,,452,,,,,,,,12,1.25,3,15,15,1
충북,세명대,인문,정시(나),2022,미디어문화학부,1000,,416,,,,,,,,31,0.58,0,17.98,31,0.58
충북,세명대,인문,정시(나),2023,미디어문화학부,1000,,452,,,,,,,,18,0.72,,12.96,18,0.72
충북,세명대,인문,정시(나),2024,미디어콘텐츠창작학과,1000,,472,,,,,,,,6,3.83,11,22.98,17,1.35
충북,세명대,자연,정시(나),2021,바이오식품영양학부,1000,,468,,,,,,,,29,1.45,13,42.05,42,1
충북,세명대,자연,정시(나),2022,바이오식품영양학부,1000,,404,,,,,,,,12,0.92,0,11.04,12,0.92
충북,세명대,자연,정시(나),2023,바이오식품영양학부,1000,,376,,,,,,,,16,0.75,,12,16,0.75
충북,세명대,자연,정시(나),2024,바이오식품영양학부,1000,,404,,,,,,,,20,1.4,8,28,28,1
충북,세명대,자연,정시(나),2021,바이오제약산업학부,1000,,520,,,,,,,,47,1.11,5,52.17,52,1
충북,세명대,자연,정시(나),2022,바이오제약산업학부,1000,,472,,,,,,,,41,0.44,0,18.04,41,0.44
충북,세명대,자연,정시(나),2022,소방방재학과,1000,,592,,,,,,,,4,3.5,3,14,7,2
충북,세명대,자연,정시(나),2024,바이오제약산업학부,1000,,420,,,,,,,,26,2.12,29,55.12,55,1
충북,세명대,자연,정시(나),2024,바이오코스메틱학과,1000,,308,,,,,,,,18,0.78,0,14.04,18,0.78
충북,세명대,자연,정시(나),2021,바이오환경공학과,1000,,448,,,,,,,,26,1.08,2,28.08,28,1
충북,세명대,자연,정시(나),2024,반려동물산업학과,1000,,304,,,,,,,,13,1.31,0,17.03,13,1.31
충북,세명대,인문,정시(나),2021,법학과,1000,,420,,,,,,,,32,0.88,0,28.16,32,0.88
충북,세명대,인문,정시(나),2022,법학과,1000,,364,,,,,,,,24,1.38,9,33.12,33,1
충북,세명대,인문,정시(나),2023,법학과,1000,,408,,,,,,,,16,1.31,5,20.96,21,1
충북,세명대,인문,정시(나),2024,법학과,1000,,508,,,,,,,,20,2.35,24,47,44,1.07
충북,세명대,자연,정시(나),2021,보건안전공학과,1000,,296,,,,,,,,18,0.56,0,10.08,18,0.56
충북,세명대,인문,정시(다),2023,작업치료학과,1000,,516,,,,,,,,9,1.13,1,10.17,10,1.02
충북,세명대,인문,정시(다),2022,외국어학부,1000,,320,,,,,,,,54,0.81,0,43.74,54,0.81
충북,세명대,인문,정시(다),2023,외국어학부,1000,,380,,,,,,,,16,1.19,3,19.04,19,1
충북,세명대,인문,정시(다),2024,외국어학부,1000,,432,,,,,,,,18,2.17,18,39.06,36,1.09
충북,세명대,자연,정시(나),2021,임상병리학과,1000,,744,,,,,,,,8,3.75,4,30,12,2.5
충북,세명대,자연,정시(나),2022,임상병리학과,1000,,636,,,,,,,,6,4.17,7,25.02,13,1.92
충북,세명대,자연,정시(나),2023,임상병리학과,1000,,724,,,,,,,,5,6.8,10,34,15,2.27
충북,세명대,자연,정시(나),2024,임상병리학과,1000,,744,,,,,,,,5,6.8,11,34,16,2.13
충북,세명대,인문,정시(다),2021,작업치료학과,1000,,588,,,,,,,,13,2.54,17,33.02,30,1.1
충북,세명대,인문,정시(다),2022,작업치료학과,1000,,620,,,,,,,,7,4.86,14,34.02,21,1.62
충북,세명대,예체능,정시(다),2024,영화웹툰애니메이션학과,1000,,492,,,,,,,,7,3.29,12,23.03,19,1.21
충북,세명대,인문,정시(다),2024,작업치료학과,1000,,452,,,,,,,,21,1.76,16,36.96,37,1
충북,세명대,자연,정시(다),2024,재난안전학과,1000,,324,,,,,,,,25,0.72,0,18,25,0.72
충북,세명대,자연,정시(다),2021,전기공학과,1000,,424,,,,,,,,31,0.9,0,27.9,31,0.9
충북,세명대,자연,정시(다),2022,전기공학과,1000,,408,,,,,,,,26,0.69,0,17.94,26,0.69
충북,세명대,자연,정시(다),2023,전기공학과,1000,,388,,,,,,,,19,1.58,11,30.02,30,1
충북,세명대,자연,정시(다),2024,전기전자공학과,1000,,340,,,,,,,,36,1.33,8,47.88,44,1.09
충북,세명대,자연,정시(나),2021,전자공학과,1000,,436,,,,,,,,27,1.11,3,29.97,30,1
충북,세명대,자연,정시(나),2022,전자공학과,1000,,408,,,,,,,,25,1,0,25,25,1
충북,세명대,자연,정시(나),2023,전자공학과,1000,,376,,,,,,,,18,1.11,2,19.98,20,1
충북,세명대,예체능,정시(나),2024,시각·영상디자인학과,1000,,0,,,,,,,,8,1.63,3,13.04,11,1.19
충북,세명대,자연,정시(나),2023,소방방재학과,1000,,,,,,,,,,,,,0,0,0
충북,세명대,자연,정시(나),2024,소방방재학과,1000,,360,,,,,,,,12,1.17,2,14.04,14,1
충북,세명대,자연,정시(다),2021,스마트IT학부,1000,,472,,,,,,,,60,1.12,7,67.2,67,1
충북,세명대,자연,정시(다),2022,스마트IT학부,1000,,396,,,,,,,,47,0.77,0,36.19,47,0.77
충북,세명대,자연,정시(다),2023,스마트IT학부,1000,,384,,,,,,,,47,1.49,23,70.03,70,1
충북,세명대,자연,정시(다),2024,스마트IT학부,1000,,372,,,,,,,,30,2.13,30,63.9,60,1.07
충북,세명대,예체능,정시(나),2021,시각·영상디자인학과,1000,,748.8,,,,,,,,11,3,9,33,20,1.65
충북,세명대,예체능,정시(나),2022,시각·영상디자인학과,1000,,336,,,,,,,,10,1.9,9,19,19,1
충북,세명대,예체능,정시(나),2023,시각·영상디자인학과,1000,,843,,,,,,,,7,3.71,4,25.97,11,2.36
충북,서원대,예체능,정시(다),2023,호텔외식조리학부,1000,,,,,,,,,,2,8.5,13,17,15,1.13
충북,세명대,예체능,정시(나),2021,실내디자인학과,1000,,719.2,,,,,,,,8,2.38,10,19.04,18,1.06
충북,세명대,예체능,정시(나),2022,실내디자인학과,1000,,280,,,,,,,,8,1.63,5,13.04,13,1
충북,세명대,예체능,정시(나),2023,실내디자인학과,1000,,316,,,,,,,,11,1,,11,11,1
충북,세명대,예체능,정시(나),2024,실내디자인학과,1000,,368,,,,,,,,16,1.63,9,26.08,25,1.04
충북,세명대,예체능,정시(나),2021,연기예술학과,1000,,735.2,,,,,,,,15,3.87,7,58.05,22,2.64
충북,세명대,예체능,정시(나),2022,연기예술학과,1000,,268,,,,,,,,25,2.12,28,53,53,1
충북,세명대,예체능,정시(나),2023,연기예술학과,1000,,613.6,,,,,,,,25,1.84,21,46,46,1
충북,세명대,예체능,정시(다),2022,영화웹툰애니메이션학과,1000,,296,,,,,,,,3,2,3,6,6,1
충북,세명대,예체능,정시(다),2023,영화웹툰애니메이션학과,1000,,324,,,,,,,,2,3.5,5,7,7,1
충북,충북대,자연,정시(나),2023,산림학과,961,,960.83,,,,,,81.25,,8,8.25,3,66,11,6
충북,충북대,인문,정시(가),2021,사회교육과,950,,969.8,,,68,69,79,75.3,,9,2.6,2,23.4,11,2.13
충북,충북대,인문,정시(가),2022,사회교육과,1000,,969.05,,,69,61,98,76,3,7,6,5,42,12,3.5
충북,충북대,인문,정시(가),2023,사회교육과,974.86,,974.03,,,,,,81.25,,7,6.14,,42.98,7,6.14
충북,충북대,인문,정시(가),2024,사회교육과,1000,,966.71,,,,,,72.67,,6,7,4,42,10,4.2
충북,충북대,인문,정시(나),2021,사회학과,1000,,973.1,,,67,75,76,75.8,,8,5.8,20,46.4,28,1.66
충북,충북대,인문,정시(가),2022,사회학과,1000,,965.06,,,59,58,86,67.67,3,8,7.75,6,62,14,4.43
충북,충북대,인문,정시(가),2023,사회학과,970.03,,969.3,,,,,,75,,8,7.75,1,62,9,6.89
충북,충북대,인문,정시(가),2024,사회학과,1000,,962.48,,,,,,66.67,,8,5.6,9,44.8,17,2.64
충북,충북대,자연,정시(가),2021,산림학과,1000,,952.9,,,45,53,61,61.3,,14,2.8,11,39.2,25,1.57
충북,충북대,자연,정시(나),2022,산림학과,1000,,951.63,,,57,56,72.5,61.83,3,8,5.5,4,44,12,3.67
충북,충북대,인문,정시(나),2024,사학과,1000,,965.88,,,,,,70.33,,6,6.5,8,39,14,2.79
충북,충북대,자연,정시(나),2024,산림학과,1000,,958.13,,,,,,66.17,,12,6,11,72,23,3.13
충북,충북대,자연,정시(나),2022,생명과학과,1000,,957.37,,,47,76,78.5,67.17,4,12,5.92,8,71.04,20,3.55
충북,충북대,자연,정시(가),2021,생물교육과,950,,966.9,,,82,63,74,75.8,,10,3.4,6,34,16,2.13
충북,충북대,자연,정시(가),2022,생물교육과,1000,,966.32,,,75,87,68.5,76.83,3,6,4.83,3,28.98,9,3.22
충북,충북대,자연,정시(가),2023,생물교육과,968.81,,967.34,,,,,,80.25,,8,5.25,8,42,16,2.63
충북,충북대,자연,정시(가),2024,생물교육과,1000,,958.62,,,,,,67.55,,8,5.3,5,42.4,13,3.26
충북,충북대,자연,정시(가),2021,생물학과,1000,,951,,,57,45,58.5,58.5,,20,2.9,32,58,52,1.12
충북,충북대,자연,정시(나),2023,생물학과,965.15,,964.01,,,,,,66.5,,13,5.23,6,67.99,19,3.58
충북,충북대,자연,정시(나),2024,생물학과,1000,,961.32,,,,,,69.42,,12,4.8,6,57.6,18,3.2
충북,충북대,자연,정시(나),2024,미생물학과,1000,,962.93,,,,,,71.5,,11,5.6,7,61.6,18,3.42
